Close,Open,High,Low
15260.91,15278.03,15451.81,15135.25
15550.99,15358.69,15568.85,15224.82
14935.77,15344.02,15344.02,14910.52
14985.7,15022.87,15134.53,14896.47
15138.4,15061.13,15235.51,15061.13
14903.03,14892.6,14928.8,14705.58
14932.77,15038.03,15142.04,14901.83
15307.98,15088.07,15340.24,15088.07
15100.15,15452.44,15542.4,15062.1
14868.25,14674.92,14901.31,14570.89
15017.21,14965.65,15044.74,14869.15
15000.91,15066.71,15069.64,14964.66
14358.21,14584.92,14584.92,14345.03
14141.52,14309.37,14318.56,13779.88
14427.55,14512.28,14680.09,14406.91
13989.11,14512.19,14534.51,13941.93
14248.66,14055.4,14281.48,13870.7
14163.98,14458.33,14554.93,14128.72
14424.87,14237.26,14455.49,14163.61
14842.38,14581.35,14858.93,14581.35
14919.19,14857.65,14952.04,14751.68
14993.04,14651.49,15029.53,14592.11
15121.74,15168.69,15200.81,15053.98
15318.6,15131.36,15350.91,15131.36
15422.05,15401.99,15427.16,15323.05
15465.4,15478.53,15521.48,15389.62
15446.15,15535.35,15580.86,15407
15616.31,15383.18,15637.74,15350.18
15590.42,15655.37,15716.06,15565.22
15596.83,15413.58,15626.28,15363.53
15542.77,15668.4,15698.98,15506.1
15505.36,15608.5,15661.44,15486.81
15614.44,15547.66,15650.14,15547.66
15603.8,15713.66,15824.65,15568.36
15504.43,15664.74,15726.06,15467.46
15669.12,15547.07,15691.88,15468.8
16322.75,15940.79,16335.3,15940.79
16347.95,16341.55,16415.88,16261.36
16564.23,16352.32,16616.84,16308.09
16845.83,16697.89,16869.64,16599.66
16899.54,16890.75,16928.02,16676.98
16921.39,16969.45,17073.87,16887.07
17150.56,17059.61,17188.4,17018.56
17291.1,17152.31,17361.47,17152.31
17328.62,17356.99,17425.34,17144.58
17847.04,17467.41,17953.07,17288.41
17777.14,17799.63,17890.49,17494.7
17773.36,17831.68,17979.18,17708.8
17491.39,17901.94,17982.59,17322.14
18280.24,17402.24,18327.42,17287.19
18658.25,18473.43,18703.67,18436.99
18814.07,18696.62,18832.65,18536.97
18419.04,18794.63,18844.62,18336
19058.67,18525.61,19095.75,18525.61
19051.86,19102.93,19174.45,18777.75
18715.82,18037.9,18841.29,17307.9
17998.39,18827.46,19198.66,17771.16
17559.98,18031.77,18031.77,17226.18
17613.99,17259.65,17704.83,17171.45
18492.84,17910.3,18542.41,17910.3
18512.91,18727.9,18832.49,18317.17
18770.89,18519.23,18900.1,18459.51
19243.17,18823.66,19276.45,18629.53
19977.67,19621.39,20024.87,19621.39
19783.51,20103.44,20238.16,19694.85
19837.99,19827.4,19984.13,19735.21
19724.35,20130.23,20204.21,19634.47
19976.23,19364.61,20025.63,19255.77
19590.78,20009.35,20009.35,19502.45
19400.67,19689.79,19919.34,19337.85
19289.83,19552.53,19678.5,19249.47
19058.93,19110.4,19209.91,18917.4
18907.6,19282.7,19329.57,18737.22
18737.27,18640.52,18815.11,18333.21
19035.48,18681.1,19210.48,18636.21
19929.06,19336.96,19987.71,19336.96
19784.89,19947.72,19967.08,19723.2
19698.36,19603.09,19838.03,19472.51
19633.36,19895.49,19971.44,19583.97
19280.8,19510.94,19714.22,19196.42
18602.62,19197.57,19218.88,18515.3
18526.32,18724.11,18744.55,18182.83
18852.87,18737.22,18910.46,18548.06
19247.54,19171.25,19360.23,19137.66
19127.73,19128.86,19211.58,19019.33
18938.87,19316.76,19316.76,18884.2
19003.26,19290.67,19297.01,18930.31
19363.19,19136.12,19424.99,19006.89
19603.41,19547.09,19619.44,19446.68
19529.5,19707.59,19707.86,19482.34
19738.07,19628.85,19790.92,19560.68
19795.87,20018.17,20064.31,19716.57
19966,20063.5,20094.56,19706.43
19930.68,20074.92,20095.69,19834.01
20290.89,20049.35,20333.06,20019.34
20375.87,20197.44,20419.11,20045.42
20104.39,20498.11,20498.11,20065.63
20030.83,20108.09,20171.57,19936.49
19261.35,20032.67,20032.67,19177.19
19079.64,19339.14,19375.07,19009.35
19091.96,19255.39,19397.76,18886.4
19162.57,19210.22,19291.14,19097.7
19854.12,19308.2,19879,19308.2
20192.52,19940.96,20211.47,19896.61
20216.72,20301.05,20323.76,20159.73
20206.95,20158.12,20259.45,20022.88
20286.99,20323.28,20484.28,20239.63
20300.71,20325.27,20394.89,20220.46
20465.3,20393.1,20529.48,20077.4
20345.2,20403.91,20519.7,20293.87
20686.89,20367.94,20762.8,20367.94
20812.65,20637.21,20861.83,20438.19
20873.33,20970.07,21077.53,20696.6
20869.78,20903,21113.13,20701.49
20582.08,20930.28,21206.77,20530.07
20827.45,20702.94,20894.79,20505.81
20728.05,20918.23,20985.62,20661.9
20251.09,20836.47,20872.93,20203.63
19868.11,20079.89,20079.89,19513.25
19700.82,19972.75,20026.12,19643.76
19013.7,19579.61,19715.78,18930.42
17605.35,18919.57,18919.57,16951.5
16729.94,16884.09,17068.57,15332.42
17594.07,17415.26,17997.11,16951.03
17221.74,17920.98,18185.1,17070.05
18361.66,17504,18406.25,17504
18152.78,18011.89,18213.21,17443.29
18091.94,18346.49,18491.06,17927.92
17758.64,18120.22,18129.18,17683.51
17648.71,17810.13,18008.71,17417.63
18242.58,17820.67,18312.4,17534.96
18660.32,18496.03,18895.34,18439.33
18663.16,18592.58,18729.83,18509.54
18139.49,18247.03,18274.15,17936.01
17526.93,18198.68,18198.68,17492.28
17464.89,17610.07,17688.73,17203.06
16630.91,17427.34,17427.34,16457.74
16608.01,16812.63,16966.72,16565.48
16949.14,16816.94,17141.06,16725.68
17766.63,17265.19,17838.08,17265.19
18115.25,17541.17,18142.92,17445.05
18048.05,18228.21,18256.82,17900.96
18075.66,18215.26,18314.1,18018.48
17617.6,17991.29,17991.29,17505.56
17734.68,17825.22,17911.66,17482.31
17349.07,17515.62,17526.8,17294.73
17650.57,17523.81,17674.06,17137.99
17806.19,17799.56,17860.1,17678.74
17825.99,17983.42,18137.28,17770.65
17824.48,17810.52,17921.51,17690.16
17578.72,17779.54,17779.54,17258.2
16677.88,17227.56,17227.56,16634.63
16339.89,16742.2,16754.06,16164.57
16542.08,16328.91,16595.64,16253.02
15975.52,16211.96,16211.96,15689.92
15923.72,15684.24,15998.33,15362.17
16123.15,15778.27,16168.13,15739.04
16127.98,16541.14,16683.37,16064.09
15357.35,15873.28,15873.28,15228.99
15760.52,15467.39,15798.42,15331.35
14809.49,15326.93,15326.93,14738.27
14833.46,14725.68,15169.61,14677.24
14994.83,15325.79,15465.81,14930.08
15289.4,15093.77,15351.31,15056.09
16217.49,15612.61,16262.38,15612.61
16086.83,16270.12,16309.88,16009.87
16015.56,15950.29,16111.44,15869.09
16371.29,16100.26,16452.08,15884.45
15644.44,16226.66,16226.66,15563.15
15626.62,15771.72,15834.05,15297.96
15750.4,16023.3,16236.7,15719.47
15832.55,15805.63,16002.73,15699.21
15343.12,15896.09,15896.09,15303.04
15757.08,15390.15,15851.88,15321.56
15587.62,15770.16,15770.4,15479.42
15790.51,15512.7,15829.59,15464.72
15695.1,15754.87,15953.54,15655.2
15807.64,15840.56,15957.24,15673.67
16153.66,15694.41,16249.46,15573.03
16244.19,16288.76,16413.8,16198.56
16481.2,16456.04,16570.57,16397.17
16739.33,16611.41,16778.59,16611.41
16783.87,16686.55,16853.96,16597.53
16698.04,16823.99,16871.27,16589.45
16721.08,16796.26,16844.02,16668.6
17125.98,16781.97,17150.92,16781.97
17015.96,17251.56,17271.56,16978.89
17378.46,17050.87,17424.94,17011.6
17287.31,17479.01,17480.74,17241.88
17600.12,17560.15,17621.24,17445.93
17490.9,17687,17735.7,17457.27
17373.01,17441.41,17502.15,17237.68
17339.31,17404.15,17413.81,17229.98
17080.65,17212.61,17212.61,17038.03
16737.07,17020.79,17125.95,16678.94
16860.9,16641.45,16897.36,16546.55
16752.86,17008.03,17085.63,16697.47
16978.35,16691.3,17014.94,16626.35
17353.54,17084.89,17366.19,17079.94
17434.94,17476.41,17497.36,17315.52
17230.18,17366.05,17367.13,17136.26
17243.16,17065.61,17293.34,17041.63
16907.11,17104.59,17104.59,16863.38
16649.64,16958.8,17054.34,16626.11
16348.5,16468.32,16498.24,16300.88
16275.59,16454.75,16506.35,16237.92
16525.37,16358.62,16563.3,16217.78
16316.26,16666.03,16666.03,16196.02
16415.57,16454.03,16540.49,16314.99
16063.18,16591.46,16632.72,15991.21
15962.56,15851.72,15985.4,15709.51
15514.79,15992.9,15992.9,15442.34
15769.72,15479.65,15814.8,15314.02
15572.18,15914.41,15970.7,15526.5
15066.1,15115.97,15202.74,14846.18
14889.25,14979.96,15088.03,14645.31
15185.32,15018.68,15225.81,15009.48
15250.2,14957.53,15270.85,14747.99
15189.62,15327.1,15337.1,15135.81
15395.82,15333.07,15553.37,15333.07
15696.9,15388.36,15732.75,15357.98
15422.31,15744.21,15789.62,15390.22
15087.99,15250.47,15259.36,15051.66
14571.29,15168.05,15202.01,14519.27
14293.32,14423.05,14510.55,14163.45
14106.58,14313.33,14432.9,13991.31
14220.07,13856.07,14248.65,13731.54
14421.82,14300.72,14449.81,14196.68
13802.22,14127.76,14127.76,13760.24
13461.6,13791.02,13872.06,13405.54
12961.68,13480.02,13613.82,12904.09
13664.62,12948.05,13712.31,12822.75
13094.11,13530.68,13530.68,12934.92
13454,13127.1,13509.74,13027.79
13525.99,13561.92,13793.39,13475.78
13349.65,13292.8,13451.67,13049.96
13964.26,13581.41,13998.48,13581.41
13926.24,13861.6,14047.43,13763.94
13469.85,14032.06,14066.36,13351.34
13330.51,13360.34,13559.36,13269.62
12676.19,13067.08,13067.08,12605
12575.8,12740.78,12935.25,12514.02
13111.85,12909.57,13150.35,12843.79
13635.4,13234.53,13684.27,13093.34
13850.04,13782.13,13878.88,13581.19
14104.2,13837.64,14206.13,13798.18
14942.28,14568.22,14979.9,14568.22
14777.01,15082.37,15130.09,14608.05
14274.94,14451.95,14484.39,14210.63
14349.11,14267.03,14421.61,14219.38
13791.54,14085.53,14153.12,13727.14
14287.21,14007.32,14322.67,14002.19
14355.75,14359.48,14369.59,14161.76
14656.69,14064.26,14682.33,14032.87
14577.87,14594.64,14725.94,14503.51
14961.07,14562.68,14986.63,14529.21
15073.54,15263.65,15422.82,15035.6
15117.25,15031.86,15280.06,14992.97
15167.82,15036.57,15228.82,14888.12
15503.92,15430.31,15520.71,15367.97
15212.13,15577.2,15579.78,15124.91
15093.12,15030.21,15272.56,15013.06
14724.18,15017.68,15033.28,14686.66
14645.66,14681.14,14824.92,14600.65
14543.73,14517.76,14604.11,14368.72
14678.23,14610.57,14746.2,14584.03
14243.73,14646.98,14646.98,14201.18
14401.49,14153.39,14428.52,14136.86
14450.35,14643.37,14672.69,14416.2
14482.22,14338.27,14495.27,14286.38
14296.79,14563.1,14563.1,14261.69
14048.34,14289.97,14347.19,14002.43
14564.53,14279.02,14586.16,14279.02
14498.51,14412.99,14547.41,14281.1
15049.86,14609.44,15106.15,14543.21
14899.1,14895.85,14994.15,14766.01
14483.83,14569.01,14601.39,14438.59
14944.97,14978.24,15107.01,14917.06
14900.76,14852.2,14998.32,14714.92
14662.61,14717.53,14866.32,14609.83
14324.29,14557.33,14557.33,14265.38
14000.81,14432.08,14433.2,13933.87
13531.27,13666.28,13666.28,13150.81
13518.8,13086.02,13556.03,13051.73
13262.9,13620.74,13620.74,13127.96
13315.6,12712.82,13346.79,12558.14
14042.32,13763.83,14097.44,13674.96
13994.96,14215.33,14221.04,13917.48
13570.31,13721.42,13978.26,13543.47
13692.52,13630.54,13840.81,13592.79
13547.18,13716.88,13716.88,13430.68
13102.18,13481.85,13486.2,13054.42
12595.75,13109.96,13113.53,12402.84
12860.43,12178.18,12995.2,12153.55
13055.67,13006.72,13203.86,12697.3
12526.32,12899.62,13001.19,12472.61
11801.7,12284.49,12284.49,11732.97
11695.24,12068.11,12181.43,11501.85
11328.36,11316.24,11405.73,10740.76
10527.85,10632.27,10904.13,10239.76
11309.09,10817.68,11361.32,10817.68
11483.4,11781.43,11870.22,11410.49
10809.12,11245.27,11257.15,10760.33
10581.49,10284.9,10787.2,10017.8
9975.35,10763.34,10786.93,9911.32
10223.09,10160.47,10538.05,10023.28
10683.39,10428.11,10750.2,10250.23
10169.9,10455.23,10484.85,10128.22
9771.7,9683.41,10260.55,9681.28
8701.07,9535.41,9570.71,8566.82
8509.56,8599.58,8739.48,7697.39
9008.08,8957.38,9056.97,8909.34
9044.51,9297.76,9297.76,8894.34
9788.06,9361.66,9870.42,9361.66
10337.68,10209.37,10373.17,10112.66
10631.12,10304.57,10668.48,10116.22
10120.01,10931.17,10945.41,10051.52
9734.22,9755.03,10109.45,9635.22
9964.29,9631.59,10065.37,9631.59
10536.16,10154.56,10570.58,10095.9
9839.69,10405.39,10405.39,9799.45
9536.33,9683.75,9928.6,9376.73
9385.42,9799.25,9836.11,9267.49
9291.01,9396.93,9435.89,8956.68
8937.2,9084.12,9169.05,8871.71
8773.78,8970.67,9236.27,8726.8
8451.01,8400.88,8540.46,8316.39
8915.21,8446.74,8988.03,8442.31
8903.12,8840.53,9042.02,8701.93
8695.53,9160.5,9182.8,8649.4
9026.72,8768.2,9061.72,8658.53
9092.72,8889.18,9157.62,8889.18
8839.87,9162.94,9326.68,8803.34
8739.24,8535.83,8785.04,8467.43
8747.43,8851.22,8854.81,8601.41
9229.75,8779.02,9245.06,8726.71
8965.2,9204.69,9340.69,8914.38
9162.62,9276.89,9432.11,9095.7
9654.9,9316.4,9678.7,9280.16
9645.46,9679.32,9746.01,9441.97
9690.07,9370.87,9745.51,9281.89
9832.39,9821.85,9948.33,9749.29
9976.98,9794.48,10009.21,9790.31
9715.29,10073.1,10073.1,9682.91
10076.43,9710.2,10110.34,9633.04
10099.91,10001.33,10188.54,9987.42
9928.35,10102.42,10173.34,9894.01
9686.75,9821.57,9838.38,9643.56
9568.72,9626.07,9653.42,9502.53
9328.92,9638.83,9706.38,9294.98
9533.52,9318.86,9550.4,9162.66
9716.16,9625.13,9785.04,9494.7
9647.31,9806.64,9825.9,9587.92
9903.46,9720.55,9921.7,9711.64
9958.22,9973.06,10070.28,9863.86
10275.6,10109.67,10306.17,10069.11
10335.93,10258.38,10392.12,10150.68
9586.88,10424.96,10469.72,9510.15
9406.47,9434.85,9630.4,9250.82
9110.05,9316.33,9331.13,9024.45
9071.36,9042.36,9261,8992.92
9370.49,9207.52,9412.97,9202.57
9046.74,9098.08,9123.78,8946.62
9323.59,9125.65,9342.47,9125.65
9329.57,9381.78,9409.51,9273.47
9100.55,9159.76,9159.76,9033.55
8779.17,8900.78,9051.31,8734.93
8813.84,8905.97,8927.69,8699.32
8674.35,8804.15,8858.84,8631.6
9004.08,8803.07,9021.97,8789.06
9257.47,9077.65,9270.75,9053.8
9236.28,9334.47,9379.68,9164.96
9424.24,9111.12,9438.31,9087.36
9066.7,9363.58,9363.58,9048.97
9149.3,9128.99,9302.75,9040.56
9201.85,9226.2,9338.21,9164.16
9090.88,9241.56,9247.09,9017.08
9300.86,9161.49,9321.38,9158.59
9583.89,9359,9601.56,9329.23
9647.47,9589.95,9724.87,9510.5
9618.54,9462.14,9648.39,9459.59
9465.83,9559.03,9580.13,9445.54
9634.74,9540.6,9695.59,9540.6
9305.45,9637.04,9637.04,9279.1
9035,9213.4,9213.4,8994.34
9015.18,8939.38,9113.92,8922.31
9042.63,9034.9,9111.95,8977.66
8843.21,8943.78,8943.78,8762.58
8822.06,8707.35,8856.52,8619.22
8902.56,8913.44,8995.04,8879.72
8954.86,8905.56,8998.31,8788.32
8891.61,8944.11,8944.11,8728.66
8607.08,8762.88,8762.88,8563.52
8427.29,8583.06,8635.2,8390.21
8446.49,8473.25,8501.46,8373.24
8197.92,8535.03,8535.03,8166.97
8325.82,8103.75,8347.74,8047.17
8160.4,8259.22,8259.22,8110.1
8343.75,8274.78,8439.71,8274.78
8756.61,8480.74,8793.21,8480.74
8943.54,8793.89,8955.73,8697.46
8863.82,8942.01,9024.12,8801.79
8976.68,8956.3,9120.46,8951.32
9001.75,9023.04,9086.77,8900.39
8966.68,8951.34,8999.98,8867.13
9424.02,9040.3,9454.69,9040.3
9471.04,9549.52,9699,9402.64
9667.9,9442.3,9706.47,9430.45
10003.1,9739.93,10061.36,9739.93
10048.49,10036.8,10127.09,9913.4
9568.14,9902.35,9902.35,9520.96
9708.5,9633.21,9826.22,9547.21
9901.99,9745.77,9921.96,9546.29
10348.83,10107.25,10432.31,10107.25
10534.87,10521.78,10654.89,10410.44
10742.34,10283.58,10778.11,10171.91
10803.86,10876.15,10932.12,10655.96
10967.22,10916.43,11069.54,10800.84
11284.73,10805.14,11337.75,10719.18
10947.4,11358.06,11367.23,10900.47
11023.09,11067.71,11339.47,10946.25
10979.5,11065.1,11209.66,10863.28
10898.11,10765.39,11068.82,10764.08
10817.54,10968.6,11036.24,10715.66
11134.99,10841.57,11203.28,10758.97
11329.05,11149.47,11362.88,11070.33
11371.85,11237.42,11492.1,11176.55
11001.75,11371.34,11375.97,10961.76
11403.25,11091.56,11430.25,11091.56
12134.75,11635.24,12161.9,11635.24
12131.08,12159.74,12197.88,11985.88
11952.75,12100.69,12272.1,11899.41
12116.94,12064.51,12143.95,11981.13
11876.43,12092.97,12180.07,11765.06
11682.99,11997.37,12026.6,11621.3
12158.03,11629.97,12194.63,11625.39
12019.65,12201.93,12256.43,11934.44
11872.91,11774.04,11935.86,11695.52
12173.42,11948.7,12219.54,11948.7
14284.21,13479.39,14284.21,13479.39
14302.03,14757.82,14930.54,13834.13
14060.66,14230.73,14405.51,13976.49
13736.54,14043.38,14089.51,13704.43
13887.15,13663.54,13936.93,13611.3
13913.22,13988.1,14028.06,13819.25
13589.23,13929.84,13991.46,13518.79
14109.64,13780.41,14122.78,13780.41
14296.01,14150.51,14377.23,14078.62
14625.25,14319.87,14727.28,14319.87
14840.63,14746.51,14906.81,14655.49
14874.91,14892.93,14994.31,14608.23
14870.9,14902.62,15046.43,14733.59
15008.68,14755.08,15026.03,14599.43
15103.55,15040.24,15257.3,14993.6
14665.92,15153.21,15200.82,14604.23
15127,14618.98,15161.22,14526.69
15466.81,15168.18,15580.81,15168.18
15411.47,15517.36,15568.74,15240.73
15237.94,15446.82,15600.3,15174.28
14875.52,15195.83,15261.03,14807.26
14957.91,14788.27,15022.19,14621.97
14522.84,14978.5,14996.39,14447.02
14265.53,14503.05,14630.73,14188.25
14521.89,14321.98,14559.08,14179.77
14326.22,14591.28,14668.4,14269.77
14324.01,14147.87,14394.19,14016.95
14422.73,14376.82,14479.82,14207.02
14345.62,14476.15,14578.46,14261.14
14764.64,14373.57,14781.94,14373.57
14785.74,14815.9,14955.55,14685.45
14493.84,14830.97,14907.48,14420.41
14645.47,14506.43,14727.49,14355.52
14658.49,14694.31,14764.35,14469.69
14913.05,14552.72,14945.85,14499.74
14043.4,14962.12,15097.87,13959.44
14170.45,14103.65,14251.88,14000.68
13769.15,14039.58,14039.58,13701.76
13757.46,13796.19,13879.18,13643.97
13504.22,13803.12,13897.19,13418.39
13400.32,13405.95,13461.68,13219.99
13853.7,13549.42,13903.48,13549.42
14253.24,13917.27,14299.54,13891.04
14250.25,14351.97,14493.1,14169.58
14744.92,14325.58,14800.7,14325.58
15191.01,14854.17,15209.36,14854.17
15062.49,15218.83,15234.21,14955.88
14843.12,15124.92,15369.42,14786.58
15231.04,15008.78,15264.84,14997.75
15378.96,15272.01,15418.61,15168.52
15375.04,15350.89,15463.09,15228.46
15331.94,15428.5,15463.46,15240.53
15173.46,15293.19,15379.43,14888.41
15387.96,15169.23,15409.91,15065.48
15670.31,15449.47,15732.81,15449.47
15924.23,15694.78,15963.36,15608.4
15830.98,15940.1,16002.46,15699.13
15903.83,15882.39,15973.1,15695.11
15514.03,15881.47,15969.81,15443.22
15160.24,15440.95,15501.94,15104
15009.77,15287.14,15417.34,14902.02
15074.59,15000.38,15218.65,14864.23
15020.16,14953.44,15043.62,14701.05
15518.49,15207.96,15545.13,15207.96
15411.63,15530.38,15535.47,15367.61
14784.92,15284.23,15284.23,14740.63
15035.26,14745.8,15134.51,14740.26
14809.64,15079.04,15096.94,14684.45
15012.32,14930.05,15145,14928.18
15240.83,14951.49,15275.17,14835.08
15628.75,15362.93,15676.35,15362.93
15688.47,15573.91,15735.32,15423.39
15769.85,15763.09,15831.49,15695.94
15781.07,15711.8,15853.71,15685.49
15922.34,15770.19,15957.67,15663.35
15666.64,15812.15,15821.35,15589.8
15551.19,15691.27,15923.09,15475.28
15467.46,15482.05,15628.1,15392.68
15398.33,15539.34,15598.18,15356.72
15689.12,15425.86,15740.83,15358.94
16016.32,15793.27,16035.5,15793.27
16123.67,16030.56,16232.16,16030.56
16183.55,16111.09,16215.74,16044.77
16216.86,16295.92,16434.77,16166.42
16264.3,16254.57,16337.98,16130.32
16214.19,16185.26,16252.18,16119.95
16454.45,16255.42,16477.23,16255.42
16677.04,16498.59,16700.56,16498.59
16711.11,16686.38,16820.02,16636.55
16741.3,16650.05,16765.03,16610.05
16886.43,16805.22,16943.49,16763.78
16719.5,16905.5,16905.58,16683.78
16781.43,16634.08,16834.1,16494.92
16693,16679.99,16812.02,16613.22
16852.91,16829.11,16907.84,16802.8
17126.84,16868.46,17142.52,16868.46
17134.55,17186.2,17195.61,17059.36
16866.41,17062.01,17062.01,16835.8
16958.54,16879.38,16988.56,16622.05
16806.66,17069.42,17120.56,16764.07
16843.54,16908.02,16998.52,16775.36
16642.66,16915.96,16963.08,16606.95
17026.67,16687.32,17068.78,16687.32
17231.11,17117.9,17274.59,17117.9
17195.2,17274.07,17350.39,17092.83
17322.82,17196.8,17347.85,17126.55
17326.01,17452.56,17493.17,17260.66
17223.01,17414.8,17457.26,17185.04
17009.17,17229.72,17248.69,16997.86
16789.74,17031.54,17031.54,16721.26
16810.81,16795.66,17006.77,16765.2
16740.5,16808.05,16938.88,16706.08
16353.4,16699.09,16699.09,16311.5
16283.49,16335.78,16411.14,16144.17
16052.72,16191.39,16264.09,15993.83
15896.28,16135.87,16360.88,15805.2
15404.94,15838.63,15957.06,15330.56
15912.13,15487.97,15929.09,15487.97
16063.9,15926.13,16092.38,15564.89
16158.28,16137.42,16283.86,16075.19
16498.72,16190.79,16517.42,16147.21
16440.56,16552.43,16677.53,16371.66
16849.6,16444.44,16887.8,16405.19
16696.03,16822.18,16896.62,16605.01
16848.83,16693.15,16909.74,16666.7
17032.51,16893.11,17083.2,16893.11
17050.65,17036.23,17080.17,16882.98
16998.78,17032.01,17098.79,16958.41
16785.65,17004.98,17004.98,16712.33
17021.85,16772.75,17041.79,16635.75
17180.18,17067.14,17214.58,17045.02
17131.08,17230.86,17230.86,17027.52
17198.95,17149.08,17290.48,17124.15
16854.93,17199.05,17202.51,16808.87
16632.01,16718.8,16718.8,16210.44
16926.22,16655.75,17026.91,16655.75
17198.27,16947.46,17218.46,16947.46
17169.91,17226.49,17329.68,17142.36
17185.68,17199.64,17361.27,17128.21
17101.54,17182.23,17291.83,17032.81
16983.14,17106.74,17176.62,16943.01
17227.68,16984.54,17237.79,16964.11
17125.22,17204.32,17227.96,17057.37
17189.31,17107,17231.05,17032.3
17119.03,17199.74,17351.71,17056.12
17097.55,17118.14,17275.19,17048.17
16877.16,17150.59,17200.47,16835.78
16912.77,16866.95,16996.12,16777.94
16894.25,16912.25,16979.52,16826
16719.83,16855.91,16899.19,16693.06
16601.2,16724.84,16750.99,16577.78
16692,16633.81,16738.12,16633.81
17231.11,16723.96,17252.09,16723.96
17360.61,17265.47,17413.69,17198.09
17401.56,17388.67,17486.05,17372.63
17343.82,17402.24,17440.05,17322.8
17464.81,17365.37,17530.94,17365.37
17558.73,17473.45,17582.84,17378.38
17686.24,17555.77,17729.78,17555.77
17701.13,17719.47,17790.33,17636.71
17615.72,17701.97,17733.34,17566.54
17540.29,17603.87,17658.12,17508.96
17526.71,17724.59,17776.57,17500.79
17422.51,17534.1,17612,17392.55
17509.8,17368.03,17528.31,17276.46
17584.87,17525.71,17628.04,17525.71
17554.3,17604.31,17639.85,17529.11
17641.08,17538.72,17712.6,17505.5
17486.06,17650.82,17664.86,17463.78
17474.49,17486.69,17590.59,17425.05
17051.14,17474.49,17474.49,17025.26
16859.68,16978.36,17000.33,16608.09
16780.46,16847.7,16877.77,16705.56
16289.82,16708.6,16708.6,16230.85
16306.87,16317.16,16524.69,16182.14
16357.96,16253.82,16390.31,15982.08
16356.03,16339.32,16422.4,16160.8
16163.44,16368.44,16525.98,16129.11
16496.05,16210.25,16552.99,16210.25
16224.95,16500.29,16508.22,16188.8
15790.93,16222.56,16222.56,15725.43
15915.65,15807.75,15951.07,15807.75
15935.61,15931.34,16061.41,15651.99
16042.18,15940.73,16094.13,15862.9
15922.17,16042.18,16141.13,15892.01
16152.59,15928.28,16202.87,15928.28
16038.35,16186.9,16227.04,16011.82
16226.68,16042.18,16310.39,16021.29
16428.91,16228.91,16480.89,16228.91
16327.84,16421.2,16452.51,16287.17
16191.63,16256.53,16301.94,16074.58
16237.05,16191.32,16423.23,16191.32
16286.32,16213.14,16324.93,16178.91
16255.97,16218.68,16328.44,16187.44
16254.2,16264.1,16329.33,16167.13
16429.55,16255.33,16669.25,16249.67
16772.56,16438.45,16808.49,16438.45
17000.01,16778.29,17012.61,16778.29
16971.7,17013.68,17024.96,16888.05
16994.49,16988.29,17097.71,16936.12
17102.6,17034.92,17187.55,17034.92
17052.54,17089.22,17130.83,17031.21
17098.33,17072.94,17183.51,17027.92
17167.96,17087.63,17215.07,17054.28
17166.62,17176.02,17244.54,17126.93
17164.99,17166.97,17195.49,17061.14
17383.18,17169.84,17416.55,17150.06
17490.08,17389.47,17576.78,17389.47
17519.26,17492.81,17548.13,17417.61
17578.23,17531.47,17600.87,17502.14
17410.57,17481.96,17559.18,17337.38
17451.02,17422.51,17530.79,17356.64
17558.85,17458.51,17575.23,17383.21
17644.76,17558.85,17682.94,17558.85
17711.35,17639.18,17793.01,17639.18
17590.17,17703.67,17783.35,17558.22
17527.77,17602.39,17699.5,17488.55
17692.62,17555.04,17706.56,17555.04
17935.68,17693.66,17948.54,17693.66
17941.37,17940.32,17991.41,17898
17970.02,17915.6,18047.86,17878.31
17714.4,17950.56,17960.91,17679.34
17933.14,17715.16,17971.47,17715.16
17853,17874.16,17995.25,17816.19
17821.96,17831.38,17892.78,17736.09
17639.26,17804.55,17975.57,17619.02
17591.18,17645.91,17663.99,17529.55
17400.68,17584.86,17584.86,17276.8
17460.58,17394.68,17560.09,17394.68
17472.56,17458.76,17565.55,17446.51
17573.99,17476.48,17778.34,17408.02
17694.2,17533.88,17725.88,17533.88
17745.28,17692.26,17826.48,17692.26
17690.62,17744.93,17769.25,17678.56
17380.08,17643.59,17643.59,17344.58
17503.47,17382.09,17532.86,17382.09
17558.71,17503.47,17646.61,17503.47
17386.08,17536.86,17536.86,17345.92
17137.14,17371.75,17464.82,17101.96
17087.96,17103.95,17121.66,16858.23
16987.53,17080.47,17080.47,16823
16769.11,16939.58,16939.58,16684.13
17330.55,16799.49,17356.54,16799.49
17141.53,17336.13,17379.15,17104.45
17195.81,17141.53,17252.52,17028.08
17265.87,17323.63,17389.15,17240.35
16994.6,17267.25,17329.32,16923.65
16835.56,16961.92,16961.92,16551
16875.76,16840.59,17000.34,16744.13
16408.49,16802.39,16802.39,16373.32
16519.68,16419.1,16617.8,16419.1
16445.61,16317.94,16486.74,16187.03
16469.55,16494.61,16757.73,16413.03
16022.48,16444.57,16444.57,15960.15
16387.84,16069.78,16410.35,16069.78
16666.4,16410.88,16694.55,16331.1
16863.06,16692.66,16891.17,16692.66
16944.63,16872.17,16971.15,16806.5
16572.03,16942.82,16942.82,16318.39
16741.84,16574.79,16774.15,16571.45
17022.33,16786.28,17072.63,16786.28
17117.69,17036.55,17150.42,16963.92
16781.07,17069.77,17069.77,16686.73
