Price,Open,High,Low
5361.75,5302.4,5377.45,5302.25
5304.45,5376.3,5383.65,5290.25
5374.65,5365.7,5399.65,5345.05
5366,5369.65,5388.65,5351.7
5368.4,5291.4,5377.55,5291.4
5290.5,5249.2,5298.6,5249.2
5249.1,5260.4,5293.9,5235.15
5262.45,5302.95,5325,5251.35
5302.85,5283.9,5329.55,5242.15
5282,5260.55,5293.75,5260.55
5260.4,5225.3,5267.3,5202.95
5225.3,5205.85,5243.6,5193.4
5205.2,5260.95,5260.95,5187.05
5262.8,5246.8,5269.95,5237.1
5245.9,5232.55,5255.65,5214.4
5231.9,5198.45,5260.5,5177.15
5198.1,5128.95,5209.25,5125.7
5128.9,5134.45,5151.05,5101.2
5137,5131.8,5158.1,5122.1
5133.4,5116.35,5152.6,5102.1
5116.25,5101.6,5137.4,5092.05
5101.5,5121.05,5131.8,5094.35
5124,5092.15,5147.1,5092.15
5088.7,5080.55,5118.65,5068.05
5080.25,5096.95,5096.95,5049
5088.1,5015.8,5093.25,5015.1
5017,4935.6,5029.45,4935.35
4922.3,4858.5,4992,4858.45
4859.75,4859,4880.15,4835.6
4858.6,4869.55,4880.55,4834.65
4870.05,4856.6,4884.1,4833.15
4856.4,4849.35,4912.05,4845.9
4844.9,4887.3,4887.3,4805.55
4887.75,4915.1,4922.05,4873.7
4914,4858.65,4929.7,4857.6
4855.75,4801.8,4880,4791.35
4801.95,4827.9,4845.6,4783.9
4826.85,4757.25,4843.8,4757.25
4757.2,4793,4826.85,4748.1
4792.65,4760.55,4810.4,4739.35
4760.4,4755.35,4799.05,4675.4
4757.25,4712.75,4768.15,4712.75
4718.65,4819.65,4827,4692.35
4845.35,4931.3,4931.3,4832.35
4931.85,4831,4949.15,4831
4830.1,4907.85,4951.15,4814.1
4899.7,4882.05,4918.8,4827.15
4882.05,4866.15,4893.7,4766
4867.25,4863,4929.9,4824.95
4853.1,5008.5,5008.5,4833.05
5007.9,5034.55,5035.7,4983.05
5036,5094.15,5094.15,4954.85
5094.15,5220.2,5220.35,5085.45
5221.7,5226.1,5256.7,5201.4
5225.65,5274.2,5287.8,5218.65
5274.85,5253.65,5292.5,5228.95
5252.2,5259.9,5279.85,5242.45
5259.9,5234.5,5272.85,5232.5
5233.95,5212.6,5239.2,5169.55
5210.4,5251.1,5300.5,5200.95
5249.4,5263.8,5287.2,5227.8
5244.75,5264.25,5276.75,5234.7
5263.1,5281.8,5302.55,5244.75
5281.8,5278.15,5310.85,5260.05
5277.9,5277.15,5288.35,5242.4
5232.2,5200.9,5238.45,5167.1
5201.05,5171.2,5221.85,5168.75
5169.45,5188.75,5197.05,5160.1
5187.95,5180.75,5214.6,5175.85
5178.4,5144.8,5197.9,5129.05
5144.6,4990.05,5150.6,4990.05
4985.85,4953.35,4997.3,4953.35
4952.6,4983.65,4997.85,4943.95
4987.7,5042,5043.4,4979.05
5041.75,5046.65,5064.2,5013.15
5042.05,5032.95,5067.25,5001.8
5033.05,5105.75,5129.45,5018.25
5105.7,5117.45,5156.7,5090.15
5117.3,5136.05,5182.55,5088.4
5134.65,5112.4,5146.45,5084.65
5112,5147.65,5147.65,5090.6
5147.95,5068.55,5152.55,5058.9
5066.7,5108.85,5131.3,5051.55
5108.9,5131.7,5161.8,5081.85
5131.7,5124.55,5181,5106.6
5123.25,5122.75,5161.75,5111.75
5122,5039.7,5130.35,5038.85
5032.7,4942.25,5066.35,4942.25
4941.75,5005.05,5005.05,4806.7
5005.55,5116.45,5116.45,4986.05
5108.15,5091.55,5138,5078.35
5090.55,5105,5112.85,5053.5
5103.55,5052.95,5113.1,5052.1
5052.45,4988.75,5063.3,4932.8
4989,5043.95,5053.45,4963.7
5054.7,5061.5,5079.3,5041.65
5062.25,5058.95,5074,5010.15
5058.05,4996.5,5073.2,4994
4998.95,4952.35,5017.9,4942.65
4952.65,5004.4,5014.4,4924.75
5003.95,4882.3,5016.7,4870.05
4881.7,4898.9,4947.7,4860.1
4898.4,4796.15,4905.25,4789.9
4796.15,4767.5,4836.2,4764.85
4765.55,4711.65,4776.35,4610.6
4710.8,4567.3,4717.8,4565
4563.9,4712.25,4729.85,4538.5
4711.7,4751.1,4853.65,4687.5
4750.55,4826.1,4826.1,4738.4
4826.15,4846.55,4867,4784.1
4846.7,4970.55,4970.55,4829.5
4970.9,4997.15,5033.75,4961.35
4997.05,4986.55,5054.95,4983.25
4988.6,5063.35,5064.25,4968.45
5063.6,5114.85,5117.45,5051.65
5114.45,5145.6,5181.95,5102.65
5141.8,5159.35,5176.8,5124.25
5142.15,5108.65,5149.65,5093.2
5108.85,5118.55,5152.25,5077.1
5118.2,5054.35,5127.4,5054.35
5054.25,4945.45,5068.05,4945.45
4945.2,4993,5032.6,4934.55
5002.25,5011.25,5043.05,4971.75
4985.75,5031.7,5077,4972.95
5027.4,5003.65,5034.7,4921.05
5003.2,5076.05,5076.05,4991.95
5083.4,5087.2,5110.5,5057.05
5083.95,5007.65,5087.6,5004.35
5006.85,4959.15,5020.25,4959.1
4958.95,4985.1,4994.35,4931.25
4986.55,4977.15,5016.7,4904.05
4969.95,5019.95,5030.75,4957.05
5020.2,4977.1,5036.3,4977.1
4976.05,4963.95,4980.85,4931.9
4965.55,4958.55,5003.05,4944.15
4958.4,4894.65,4966.3,4894.65
4892.1,4808.35,4899.45,4808.35
4808.6,4830.35,4832.25,4786.25
4829.55,4819.4,4856.15,4791.55
4819.4,4814.35,4889.05,4807.9
4814.25,4804.9,4825.05,4783.5
4805.25,4782.85,4842.2,4782.65
4782.9,4682.4,4790,4679.3
4680.4,4608.7,4697.2,4580.35
4593.55,4608.75,4647.35,4581.05
4608.35,4624,4650.45,4576.6
4625.35,4662.2,4735.9,4600.65
4662.1,4730.85,4730.85,4635
4732.35,4688.4,4743.75,4651.4
4688.2,4679,4707.9,4645.15
4680.85,4659.45,4697.8,4659.1
4659.35,4641.65,4672.9,4582.5
4642.8,4536.95,4656.3,4536.95
4528.8,4453.45,4538.7,4400.9
4453.45,4394.35,4492.8,4394.35
4394.1,4457.75,4477.55,4353.45
4458.9,4389.5,4491.45,4372.65
4387.9,4578.8,4578.8,4374.6
4580.05,4605.15,4619,4559.35
4605,4458.55,4614.15,4458.55
4457.5,4473.8,4473.8,4359.4
4471.35,4435,4510.8,4398.9
4437.65,4486.5,4562.5,4399.85
4481.4,4591.9,4591.9,4463.95
4585.5,4694.35,4718.15,4559.2
4694.15,4680.95,4717.2,4629.85
4680.5,4706.25,4731.45,4642.6
4711.4,4633.8,4723.75,4617.75
4636.45,4571.6,4669.75,4571.6
4571.45,4513.1,4582.35,4474.5
4513.5,4565.8,4573.85,4420.8
4564.1,4572.8,4599.9,4529.15
4572.3,4568.65,4596.75,4528.5
4568.55,4524.8,4578.75,4504.85
4523.75,4409.7,4532.4,4405.95
4398.9,4469.3,4557.95,4380.45
4469.1,4501.5,4524,4436.6
4502.25,4377.9,4510.3,4377.9
4374.95,4231.45,4390.4,4230.15
4231.4,4223.5,4305,4205.5
4233.5,4120.8,4249.55,4118.75
4111.4,3974.1,4128.9,3974.1
3974.05,4003.4,4003.4,3918.75
4003.9,4081.4,4129.95,3976.8
4080.95,4078.75,4114.9,4039.85
4078.9,4201.85,4201.85,4061.1
4202.15,4166,4231.8,4155.5
4165.7,4429.6,4479.8,4133.7
4424.25,4347.3,4434.45,4298.95
4348.85,4373.5,4383.65,4288.75
4340.9,4292.3,4362.3,4249.7
4291.1,4391.5,4426.75,4267.35
4390.95,4375.4,4439.95,4350.9
4375.5,4243.95,4383.75,4243.95
4241.85,4293.85,4337.95,4221.15
4292.95,4247.3,4307,4218.25
4247,4223.3,4267.45,4143.25
4235.25,4314.2,4352.25,4221.9
4313.6,4251.1,4326.2,4206.7
4251.4,4352.95,4375.3,4222.15
4356.15,4515.35,4517.8,4332.8
4517.8,4478.1,4537.95,4405.95
4484,4584.65,4601.05,4469.6
4583.4,4637.55,4693.2,4566.15
4637.7,4657.4,4679.55,4586.15
4655.25,4551.7,4688.95,4551.7
4550.95,4427.75,4562.45,4365.1
4429.9,4582.35,4611.4,4404.65
4586.9,4573.3,4636.85,4561.95
4572.65,4530.3,4582.2,4453.45
4530.7,4525.5,4574.9,4478.6
4525.25,4530.45,4586.4,4451.3
4529.9,4450.4,4545.4,4450.4
4448.95,4340.75,4488.05,4340.75
4337.1,4276.15,4354.85,4254.85
4276.05,4117.3,4286.45,4115.25
4116.7,4239.55,4256.05,4092.25
4237.55,4238.1,4270.05,4205.1
4238.5,4211.85,4249.5,4155.85
4210.9,4270.35,4319,4199.2
4270.3,4318.75,4362.85,4244.7
4318.45,4324.95,4509.4,4167.65
4323.15,3673.15,4384.3,3673.15
3671.65,3597.85,3686.25,3597.85
3593.45,3631.9,3631.9,3537.6
3635.25,3668.75,3709.6,3610.2
3681.1,3554.65,3691.65,3534.2
3554.6,3615.75,3660.2,3534.55
3620.7,3681.8,3711.25,3582.85
3683.9,3617.15,3692.05,3617.15
3625.05,3662,3717.05,3608.65
3661.9,3664.5,3682.2,3618.75
3654,3478.7,3664.5,3478.7
3473.95,3371.65,3486.4,3366.7
3362.35,3469.5,3471.95,3351.5
3470,3481.3,3517.25,3435.3
3480.75,3423.6,3491.35,3402.9
3423.7,3330.5,3439.9,3310.5
3330.3,3364.6,3401.1,3296.9
3365.3,3376.85,3414.7,3309.35
3377.1,3384.75,3441.1,3339.45
3384.4,3369.5,3489.85,3359.25
3369.5,3484.35,3511.25,3354.2
3484.15,3381.45,3497.55,3311.8
3382.6,3342.2,3417.8,3334.15
3342.05,3346,3401.15,3307.05
3342.95,3255.35,3357.05,3149.25
3256.6,3211.35,3303.9,3211.35
3211.05,3061.05,3228.75,3061.05
3060.35,3023.85,3069.3,2965.7
3020.95,2981.7,3054.3,2966.4
2978.15,3108.75,3110.2,2962.4
3108.65,3079.4,3123.35,3055.9
3082.25,2982.25,3103.35,2982.25
2984.35,2938.8,2996.5,2923.3
2938.7,2923.8,3017.4,2914.5
2939.9,2807.25,2949.75,2807.25
2807.05,2807.35,2816.1,2773.65
2807.15,2797.05,2822.25,2771.35
2794.7,2757.65,2836.05,2752.25
2757.45,2776.35,2805.6,2738.7
2777.25,2716.05,2781.95,2701.95
2719.25,2616.6,2726.15,2616.6
2617.45,2574.5,2646.1,2574.5
2573.15,2620.1,2621.25,2555.6
2620.15,2576.75,2628.1,2539.45
2576.7,2645.9,2663.9,2564.1
2645.2,2611.95,2655.7,2611.95
2622.4,2672.15,2688.5,2611.55
2674.6,2764.6,2764.6,2659.55
2763.65,2785.7,2787.2,2708.45
2785.65,2762.2,2797.8,2731.9
2762.5,2733.45,2789.35,2733.45
2733.9,2737.25,2746.2,2677.55
2736.45,2789.3,2789.3,2709.3
2789.35,2776.7,2802.15,2767.6
2776.15,2755.15,2806.5,2736.65
2770.5,2853.85,2854.65,2757.3
2848.5,2948.25,2953.2,2839.1
2948.35,2896.95,2969.75,2896.85
2893.05,2927.4,2939,2886.55
2925.7,2933,2937.5,2877.6
2934.5,2919.7,2957.4,2891.75
2919.9,2843.05,2926.75,2840.15
2843.1,2779.35,2852.5,2778.65
2780.05,2802.75,2816.8,2754.85
2803.05,2780.7,2842.2,2780.7
2783.9,2773.5,2831.7,2752.9
2766.65,2872.35,2873.45,2760.7
2874.8,2824.05,2881,2774.1
2823.95,2849.35,2873.85,2795.35
2849.5,2771.1,2855.4,2765.6
2771.35,2686.05,2777.3,2685.25
2678.55,2705.45,2765.55,2661.65
2713.8,2714.7,2744.85,2681.4
2706.15,2777.4,2787.3,2690.2
2796.6,2842.9,2842.9,2758
2846.2,2828.7,2868.2,2819.9
2828.45,2737,2835.65,2724.2
2736.7,2832.3,2832.3,2701.75
2835.3,2748.4,2853.25,2748.4
2744.95,2775,2802.6,2720.8
2773.1,2868.85,2869.2,2748.55
2873,2919.95,2929.85,2810.25
2920.4,3112.8,3147.2,2888.2
3112.8,3121.5,3141.8,3056.1
3121.45,3058.75,3131.95,3056.45
3046.75,3034.6,3079.85,3021.8
3033.45,2963.3,3039.25,2963.3
2959.15,2979.8,3002.65,2937.35
2979.5,2922.55,2999.15,2899.75
2922.2,2857.15,2931.8,2812.9
2857.25,2919.85,2960.95,2844.8
2916.85,2967.4,2968,2900.45
2968.65,3039.25,3040,2957.05
3039.3,3077.25,3110.45,3027.8
3077.5,3063,3106.8,3036.3
3060.75,2955.35,3072.55,2922.65
2954.35,3040.45,3076.2,2943.5
3041.75,2983.6,3052.55,2963.3
2981.2,2917.9,3012.1,2917.9
2921.35,2915.35,2936.8,2812.55
2920.15,2934.05,2945.3,2861.55
2928.25,2785.7,2940.15,2785.7
2784,2714.7,2861.55,2714.7
2714.4,2786.65,2821.15,2701.35
2788,2656.5,2793.8,2646.35
2656.45,2657.5,2693.65,2611.95
2657.8,2672.9,2672.9,2570.7
2682.9,2755.15,2832.85,2669.5
2755.1,2745.7,2779,2690.3
2752.25,2652.45,2762.6,2643.35
2654,2708.3,2790.7,2638.2
2708.25,2690.85,2740.35,2633.8
2693.45,2553.6,2718.6,2539.8
2553.15,2634.2,2634.2,2502.9
2635,2682.75,2772.4,2617.9
2683.15,2802.45,2802.45,2664.3
2799.55,2813.4,2835.7,2694.5
2810.35,2848,2938.8,2778.8
2848.45,2937.9,2975.2,2794.95
2938.65,3147.2,3147.2,2919.45
3148.25,2973.3,3161.25,2973.3
2973,2893.25,3010,2860.1
2892.65,2998.45,3007.8,2860.25
2994.95,3155.75,3240.55,2971
3142.1,3050.25,3152.3,2985
3043.85,2885.4,3062.05,2885.4
2885.6,2696.3,2921.35,2696.3
2697.05,2685.3,2781.25,2631.9
2684.6,2526.2,2695.95,2526.2
2524.2,2583.75,2585.3,2252.75
2584,2936.25,2936.25,2525.05
2943.15,3064.8,3085.1,2917.15
3065.15,3234.7,3235.75,3051.8
3234.9,3125.4,3254.85,3117.35
3122.8,3108.2,3238.4,3058.95
3074.35,3269.05,3335.95,3046.6
3269.3,3333.85,3333.85,3099.9
3338.4,3517.9,3518.5,3324.55
3518.65,3494.1,3648.25,3491.5
3490.7,3272.9,3510.2,3272.9
3279.95,3502.05,3502.05,3198.95
3513.65,3604.4,3604.4,3329.45
3606.6,3606.95,3732.65,3537
3602.35,3817.3,3820.85,3581.6
3818.3,3953.55,3969.55,3804.85
3950.75,3921.85,4000.5,3861.25
3921.2,3848.7,3966.85,3715.05
3850.05,3990.2,3997.55,3777.3
3985.25,4108.75,4110.7,3970.35
4110.55,4162.15,4172.6,4077.5
4161.25,4125.75,4207.95,4115.85
4126.9,4223.9,4224.7,4117.9
4223.05,4248.95,4303.25,4202.4
4245.25,4040.8,4262.65,4040.8
4038.15,4005.25,4050.1,3799.55
4008.25,4074.8,4116.7,3974.6
4074.9,4072.55,4090.1,3919.35
4072.9,4231.95,4237.25,3955.4
4228.45,4291.6,4323.9,4200.15
4290.3,4397.25,4399.3,4272.75
4400.25,4467.5,4467.5,4382.35
4468.7,4485.15,4497.5,4418.95
4482.3,4358.3,4558,4358.3
4352.3,4444.7,4444.7,4328.9
4447.75,4512.95,4514.6,4419.45
4504,4358.85,4522.4,4343.1
4348.65,4356.1,4365,4281.35
4360,4230.6,4368.8,4230.6
4214,4290.75,4304.5,4201.85
4292.1,4336.85,4364.25,4282.65
4337.5,4335.2,4345.05,4283.3
4335.35,4317.95,4398.8,4317.95
4327.45,4283.85,4337,4248
4283.85,4416.2,4418.55,4271.3
4415.75,4365.45,4434.9,4365.45
4368.25,4393.1,4393.7,4316.55
4393.05,4430.7,4447.4,4379.85
4430.7,4524.2,4529.8,4421.25
4529.05,4548.05,4572.65,4497.25
4552.25,4620.95,4649.85,4525.75
4620.4,4529.35,4625.2,4529.35
4529.5,4518.35,4546.35,4464
4523.85,4515.25,4580.15,4493.7
4517.55,4506.25,4615.9,4503.9
4502.85,4395.8,4515.15,4376
4395.35,4426.1,4436.15,4362.9
4413.55,4331.6,4422.95,4235.7
4332.95,4314.35,4342,4285.55
4313.55,4191.2,4327,4191.2
4189.85,4332.2,4332.2,4159.15
4332.1,4282.25,4352.65,4282.25
4311.85,4440.85,4440.85,4297.15
4433.55,4476.2,4539.45,4385.85
4476.8,4246.7,4491.55,4246.7
4240.1,4158.45,4262.45,4137.95
4159.5,4092.2,4168.15,4072.75
4092.25,3962.95,4110.55,3926.3
3947.2,3823.15,3968.75,3823.15
3816.7,3861.55,3920.05,3790.2
3861.1,4039.3,4040.7,3835.5
4039.7,4047.45,4118.1,4004.25
4049,4166,4215.5,4014.45
4162.2,4155.65,4187.95,4110.4
4157.1,3990.9,4169.4,3990.9
3988.55,4028.7,4028.7,3896.05
4030,4002,4114.5,4002
4016,3926.65,4033.5,3896.4
3925.75,4094.6,4097.35,3874.85
4093.35,3895.3,4107.15,3848.25
3896.75,4039.75,4075.4,3878.2
4040.55,4136.25,4163,4021.7
4136.65,4315.3,4315.3,4119.2
4315.85,4252.6,4324.75,4230
4252.65,4189.6,4264.55,4093.2
4191.1,4271.05,4305.9,4156.1
4266.4,4351.15,4351.15,4225.5
4347.55,4504.2,4532,4333.6
4504.25,4582.55,4585.7,4488.95
4582.4,4652.8,4679.75,4569.9
4653,4572.5,4664.05,4561.75
4572.5,4536.3,4617.7,4536.3
4517.1,4539.5,4563.35,4491.35
4539.35,4524.4,4550,4392
4523.6,4469.65,4541.05,4468.05
4449.8,4522,4522.55,4369.8
4500.95,4626.45,4626.45,4411.6
4627.8,4680.55,4746.3,4614.25
4676.95,4586.95,4690.6,4536.25
4585.6,4718.7,4731.5,4564.5
4715.9,4739.3,4739.3,4634
4739.6,4869.25,4908.8,4713
4870.1,4844.05,4908.85,4833.45
4835.3,4926.3,4957.4,4801.9
4918.35,4862.7,4926.9,4835.65
4859.8,4877.15,4932,4846.2
4875.05,4953.6,4953.6,4858
4946.55,5026.55,5059.05,4940.7
5025.45,5117,5118.9,5010.7
5117.65,5105.7,5135.55,5048.7
5104.95,5157,5160.05,5072.4
5157.7,5115.65,5167.4,5106.4
5115.25,5010.9,5118.55,4999.6
5011.75,4958.45,5026.1,4932.05
4957.8,5008.6,5066,4943.75
5012.65,4981,5021.75,4913.8
4982.6,5070.85,5087.65,4969.4
5081.7,5135.8,5143.05,5062.45
5135.5,5156.7,5159.05,5101.25
5144.65,5192.35,5206.5,5110.9
5192.25,5227.25,5254.5,5182.6
5228.2,5265.3,5298.85,5197.6
5165.9,5198.35,5230.75,5155.85
5195.5,5092.4,5210.9,5082.15
5089.65,5112.5,5147.45,5079.15
5111.7,4999.15,5117.7,4999.15
4999.85,5022.9,5072.7,4991.35
5022.8,5044.35,5083.5,5003.55
5049.3,5037.05,5074.25,4994.05
5037,4955.9,5053.4,4955.9
4958.4,4890.6,4984.95,4889.65
4887.3,4881.65,4951.4,4874.05
4879.65,4779.95,4917.1,4708.3
4777.8,4734.35,4817.4,4727.25
4733,4747.55,4799.5,4720.9
4747.05,4707.05,4758.25,4667.5
4709.65,4760.65,4769.55,4677.8
4761.2,4631.35,4798.55,4628.8
4647,4766.7,4791.7,4632.7
4771.6,4753.9,4833.25,4738.2
4754.2,4741.4,4916.75,4741.4
4739.55,4735.65,4800.75,4628.75
4734.5,4942.15,4947,4703.85
4942,4830,4970.8,4796.35
4830.25,4828.8,4863.75,4769.6
4828.85,4878.7,4912.3,4808.65
4877.5,4616.8,4896.8,4616.8
4609.85,4576.8,4649.45,4539.8
4573.95,4534.75,4718.4,4533.9
4533,4519.9,4617.95,4468.55
4503.1,4745.45,4745.45,4482.1
4745.8,4623.8,4758.95,4607.55
4623.6,4868.7,4868.8,4580.15
4872,4869.75,5019.2,4854.75
4865.9,4796.3,4888.5,4732.85
4800.4,4767.8,4814.95,4620.5
4771.6,4918.3,4918.3,4672.25
4921.4,4866.85,4936.75,4847.25
4864.25,4958.55,4976.7,4812.95
4953,5222.8,5222.8,4936.05
5223.5,5285,5290.8,5098.35
5285.1,5266.35,5302.85,5227.15
5268.4,5271.4,5368.15,5249.75
5270.05,5200.8,5281.2,5200.8
5200.7,5112.25,5212.35,5055.15
5110.75,5183.4,5184,5092.8
5191.8,5156.9,5241.35,5120.05
5154.45,5267.15,5267.15,5116.3
5280.8,5278.4,5368.45,5262
5276.9,5304.45,5348.6,5224
5302.9,5202.85,5315.4,5104.75
5202,4944.65,5220.25,4944.65
4929.45,4836.55,4986.55,4836.55
4838.25,4877.85,4949.6,4820.45
4857,5120.55,5126.4,4803.6
5120.35,5132.1,5173.85,5034.25
5133.25,5322.55,5344.6,5113.85
5322.55,5470.4,5470.4,5257.05
5483.9,5463.75,5500.6,5412.95
5463.5,5315.55,5545.2,5315.55
5317.25,5140.6,5339.95,5090.75
5137.45,5172.25,5251.65,5071.15
5167.6,5283.75,5314.3,5142.25
5280.8,5279.55,5391.6,5225.25
5274.1,5380.95,5380.95,5071
5383.35,5035.05,5399.25,5035.05
5033.45,5208,5357.2,4995.8
5203.4,4903.05,5328.05,4891.6
4899.3,5203.35,5203.35,4448.5
5208.8,5705,5705,4977.1
5705.3,5907.75,5908.75,5677
5913.2,5937.95,6013.15,5880.3
5935.75,6065,6065,5825.75
6074.25,6226.35,6260.45,6053.3
6206.8,6208.8,6244.15,6172
6200.1,6166.65,6224.2,6112.55
6156.95,6278.1,6347,6142.9
6272,6287.55,6338.3,6231.25
6287.85,6282.45,6357.1,6221.6
6279.1,6271,6289.8,6193.35
6274.3,6179.1,6300.05,6179.1
6178.55,6184.25,6230.15,6126.4
6179.4,6144.7,6197,6060.85
6144.35,6136.75,6165.35,6109.85
6138.6,6095,6167.75,6095
6079.7,6079.55,6098.6,6021.9
6081.5,6069,6110.85,6060.2
6070.75,5988.45,6085.25,5988.45
5985.1,5771.3,6001.05,5771.3
5766.5,5751.75,5799.5,5742.75
5751.15,5730.25,5840.8,5676.7
5742.3,5777.6,5874.6,5710.6
5777,6037.95,6039.95,5740.6
6047.7,6056.2,6078.55,6015.05
6058.1,6159.25,6185.4,6040.4
6159.3,6067.05,6175.65,6005.45
6097.25,5960.4,6111.2,5960.4
5960.6,5974,6015.3,5923.35
5974.3,5963.6,6042.1,5894.8
5954.7,5941.05,6027.05,5919.8
5940,5861.9,5949.3,5859.95
5858.35,5870.2,5897.25,5840.3
5865,5765.45,5878.8,5754.6
5762.75,5633.9,5782.55,5632.65
5634.6,5617.8,5725,5612.1
5617.55,5699.55,5749.95,5595.5
5698.15,5729.25,5743.55,5655.6
5731.7,5611.3,5772.55,5608.95
5608.6,5524.3,5638.6,5514.75
5519.35,5564.65,5608.65,5394.35
5561.05,5778.8,5790.05,5530.85
5780.9,5911.25,5923.7,5755.8
5907.65,5908.05,5981.8,5893.8
5906.85,5913.15,5948.05,5817.4
5912.1,5942.7,5966.95,5895.65
5937.9,5703.95,5950.2,5700.05
5695.4,5612.35,5758.85,5591.6
5617.1,5660.6,5660.6,5477.5
5663.25,5703.45,5794.2,5614.9
5698.75,5779.3,5780.8,5646.75
5782.35,5782.4,5861.35,5744.3
5786.5,5847.1,5957.2,5759.95
5847.3,5931.9,5948.55,5819.6
5932.4,5854.85,5944.75,5714.25
5866.45,5903.8,6011.95,5837.2
5900.65,5868.9,5952.25,5861.3
5868.75,5917.55,5976,5833.9
5905.9,5708.9,5922.5,5708.9
5702.3,5564.25,5716.9,5513.35
5568.95,5499.05,5605.95,5469.3
5496.15,5477.6,5577.9,5419.4
5473.7,5185.3,5488.5,5176.85
5184,5202.75,5247.4,5070.9
5215.3,5360.35,5390.85,5101.75
5351,5551.1,5736.8,5269.65
5559.3,5658.9,5658.9,5107.3
5668.05,5670.65,5708.35,5578.45
5670.4,5428.35,5682.65,5419.9
5428.25,5525.3,5549.3,5402.6
5524.85,5438.9,5532.75,5424.25
5441.45,5328.15,5454.7,5328.15
5327.25,5062.65,5348.7,5000.95
5085.1,5186.25,5249.3,5024.75
5185.85,5208.15,5248.55,5164.5
5208.65,5211.65,5233.1,5126.05
5210.8,5069,5261.35,5034.15
5068.95,5021.5,5089.3,5001.35
5021.35,4996.45,5055.8,4996.45
5000.55,4942.7,5016.4,4942.7
4940.5,4937.6,4980.85,4930.35
4938.85,4939.1,4953.9,4878.15
4932.2,4837.15,4941.15,4837.15
4837.55,4752.95,4855.7,4733.7
4747.55,4734.85,4760.85,4721.15
4732.35,4550.25,4739,4550.25
4546.2,4494.1,4551.8,4481.55
4494.65,4518.45,4549.05,4482.85
4518,4530,4582.6,4508.85
4528.95,4498.05,4540.6,4498.05
4496.85,4498.65,4531.5,4490.4
4497.05,4509.65,4538.6,4487.15
4507.85,4506.85,4515.25,4452.95
4509.5,4518.65,4547.75,4499.9
4518.6,4475.7,4522.5,4445.55
4475.85,4479.6,4507.75,4458.55
4479.25,4481.55,4501.3,4460.4
4474.75,4466.65,4490.55,4452.4
4464,4412.6,4471.3,4403
4412.3,4360.35,4422.3,4359.75
4359.3,4317.7,4368.6,4226.35
4320.7,4302.4,4329.15,4280.6
4302.6,4193.6,4310,4193.6
4190.15,4113.05,4201.45,4110.05
4114.95,4160.1,4249.85,4100.8
4153.15,4081.25,4165.7,4040.15
4074.9,4209.55,4238.1,4058.55
4209.05,4108.95,4262.6,4108.95
4108.05,4171.1,4171.1,4002.2
4178.6,4366,4366,4171.15
4370.2,4373.9,4394.3,4354.35
4373.65,4324.65,4383.8,4324.65
4333.35,4393.6,4395.5,4239.2
4403.2,4462.25,4530.05,4390.8
4462.1,4357,4472.15,4356.75
4356.35,4341.5,4406.4,4341.5
4339.5,4404.05,4404.05,4267.15
4401.55,4355.75,4428.1,4355.75
4356.35,4356.35,4399.75,4327
4345.85,4528.85,4532.9,4339.75
4528.85,4444.25,4534.2,4432.85
4440.05,4442.35,4493.05,4403.7
4445.2,4618.65,4618.9,4424.25
4619.8,4593.1,4624.3,4570.8
4588.7,4620.5,4620.5,4555.8
4620.75,4620.05,4647.95,4609.75
4619.35,4564.25,4628.45,4547.2
4566.05,4563.75,4600.8,4553.8
4562.1,4500.35,4573,4496.2
4499.55,4498.65,4510.8,4452.85
4496.75,4497.1,4550.25,4488.25
4512.15,4505.95,4521.85,4495.95
4504.55,4446.4,4513.9,4446.05
4446.15,4388.05,4451.95,4387.05
4387.15,4403.8,4411.45,4344.7
4406.05,4419.1,4434.45,4393
4419.4,4385.45,4427.55,4385.45
4384.85,4353.1,4411,4304
4353.95,4359.2,4378.55,4311.8
4359.3,4358.25,4386.45,4342
4357.55,4315.05,4363.35,4313.55
4313.75,4318.4,4346.75,4305.45
4318.3,4282.4,4321.35,4280.95
4282,4263.9,4291.4,4256.9
4263.95,4286.2,4294.2,4255.25
4285.7,4259.4,4296.15,4250.1
4259.4,4251.4,4264.25,4236.3
4252.05,4267.55,4278.85,4242.5
4267.4,4248.65,4275.35,4220.1
4248.65,4214.3,4257,4214.3
4214.3,4143.85,4222.4,4136.15
4147.1,4177,4208.15,4140.25
4171.45,4186.4,4209.45,4153.7
4170,4113.2,4174.05,4112.85
4113.05,4155.2,4161.8,4102.95
4155.2,4139.7,4166.85,4100.8
4145.6,4183.75,4205.2,4134.95
4145,4179.5,4195.15,4126.1
4179.5,4197.6,4230.05,4130.5
4198.25,4285.75,4324.1,4190.95
4284.65,4268.9,4292.5,4249.1
4267.05,4300.7,4362.95,4256.45
4297.05,4296.05,4325.8,4288.55
4295.8,4250.25,4306.75,4250.25
4249.65,4292.7,4301.6,4241.35
4293.25,4257.6,4298.85,4248.9
4256.55,4248.35,4295.6,4242.8
4248.15,4197.85,4256.4,4141.35
4204.9,4246.2,4250.85,4189.05
4246.2,4279.6,4291.4,4231.05
4278.1,4263.1,4281.6,4234.1
4260.9,4217.65,4269.35,4217.55
4214.5,4216.5,4228.45,4177
4219.55,4172.1,4232.45,4172.1
4170.95,4125.4,4181,4113.05
